z1,z2,z3,z4,z5
0.2494266,0.15824267,0.18198046,0.31198648,0.3082732
0.90443486,0.8727477,0.12092379,0.05352965,0.15172583
0.56722414,0.26341814,0.2895203,0.19453067,0.38239074
0.4812659,0.30247837,0.5297659,0.2614693,0.13579217
0.26703,0.3329799,0.55484277,0.48980486,0.18041217
0.81277287,0.12454435,0.5199276,0.15051323,0.8013032
0.85975266,0.33902717,0.8398669,0.508169,0.41005805
0.24928796,0.36415735,0.47511595,0.36666602,0.17150277
0.5963708,0.32831198,0.88111305,0.978265,0.010357559
0.36748105,0.82908213,0.2465784,0.32728833,0.73417735
0.09743479,0.008059412,0.98431385,0.10638785,0.7510064
0.48322818,0.33233953,0.33926177,0.32537735,0.53881836
0.31019044,0.46267694,0.6185958,0.47355717,0.1046035
0.630769,0.30687648,0.95386374,0.56753194,0.17675292
0.38025948,0.7345104,0.16416383,0.36216116,0.3231151
0.22477221,0.7055253,0.3234549,0.12531978,0.68488044
0.37060833,0.24501088,0.18739516,0.31785673,0.13115406
0.20231077,0.7202156,0.36401492,0.24362999,0.9025669
0.51683134,0.3551457,0.874421,0.6769088,0.2627815
0.2583144,0.35001093,0.34372944,0.33701766,0.1290927
0.83103,0.80588895,0.8402279,0.6083621,0.6232878
0.48429334,0.55497575,0.70746505,0.29543102,0.48644298
0.16331628,0.22565883,0.64173543,0.24001163,0.1999745
0.31140742,0.49503025,0.22915599,0.2719551,0.52162766
0.2206141,0.690588,0.3225754,0.26394185,0.8954437
0.015795857,0.12702084,0.083873,0.9989356,0.044175386
0.8420626,0.2541068,0.9440763,0.51263416,0.53820103
0.021108061,0.86842346,0.009381026,0.009134024,0.10519779
0.8117317,0.2928872,0.8048982,0.89161384,0.66208744
0.67837775,0.6157515,0.5287365,0.43000495,0.16218567
0.6049136,0.40622413,0.51633275,0.5658902,0.5604042
0.20740482,0.8178381,0.77620846,0.31292242,0.08139196
0.044226795,0.15377268,0.78198,0.093070745,0.95825016
0.069812685,0.013807952,0.31802315,0.9973867,0.084479064
0.5841793,0.024240702,0.12077618,0.13486102,0.2578144
0.6642814,0.03418106,0.2090795,0.060209066,0.32019168
0.32467198,0.49863574,0.23640478,0.27277124,0.592075
0.50466496,0.20529372,0.34204578,0.38416544,0.44738668
0.24759904,0.15130699,0.16156259,0.33294904,0.23106244
0.66439617,0.70221746,0.56321645,0.51489115,0.3358034
0.5681643,0.3796288,0.28676593,0.35550427,0.5412306
0.7109873,0.5570438,0.37255162,0.28872502,0.54967815
0.6898861,0.8015305,0.9167031,0.93207574,0.17660755
0.37117666,0.063587934,0.9516083,0.3024168,0.598348
0.32016623,0.5275314,0.2018866,0.28043288,0.5326605
0.4977031,0.48018512,0.5552523,0.38009948,0.27400535
0.09035742,0.4835206,0.84366655,0.24184129,0.5654073
0.18143272,0.61407304,0.08781144,0.18937653,0.53054243
0.20963252,0.8495594,0.1683648,0.30142283,0.27208155
0.01235956,0.254727,0.060414642,0.9988507,0.42244166
0.56878006,0.83796823,0.4863564,0.8545975,0.06825045
0.63452244,0.65357155,0.4156807,0.5135991,0.2750487
0.54657185,0.57009244,0.6791725,0.7042691,0.14933631
0.491038,0.33639422,0.23617029,0.29722422,0.54109603
0.93957347,0.5959228,0.90439767,0.649979,0.1690045
0.48928416,0.6132283,0.29640567,0.3148034,0.27306724
0.9289532,0.6306571,0.3802054,0.22553581,0.17376727
0.59175944,0.7457946,0.50765246,0.8687821,0.05515963
0.55768573,0.6666635,0.44182014,0.48558182,0.22128415
0.32019365,0.80625033,0.17205799,0.3726677,0.37033945
0.37543553,0.24660727,0.10756892,0.4269031,0.10628769
0.4469534,0.2661419,0.29038382,0.19959629,0.76468897
0.46667847,0.4980466,0.4903631,0.41703057,0.12154496
0.27855548,0.06591052,0.9530881,0.3790459,0.43297258
0.57627046,0.6072766,0.39176401,0.45231658,0.36563686
0.87071806,0.12365922,0.7986494,0.2714389,0.5403727
0.65849113,0.8729174,0.47424874,0.21359009,0.7466385
0.88817626,0.73427635,0.98119545,0.43486878,0.15905234
0.84220743,0.5646713,0.9419388,0.5827966,0.3077399
0.9149257,0.22230831,0.9622752,0.38088906,0.30777702
0.73976123,0.92000693,0.96187246,0.4844238,0.49213776
0.08841649,0.079577655,0.20373544,0.18644732,0.8796352
0.6396996,0.64353293,0.61121804,0.28607047,0.22558707
0.744961,0.803619,0.9046012,0.46935773,0.37481165
0.76886725,0.7963916,0.441364,0.43147844,0.6416062
0.8121166,0.87987113,0.077524185,0.03370461,0.10664508
0.57167923,0.40133893,0.35253042,0.28492206,0.4552573
0.49652252,0.01408264,0.8895617,0.06987548,0.49520132
0.15673563,0.01809892,0.68309474,0.12139717,0.472481
0.7450457,0.54000753,0.96222246,0.18736675,0.9271778
0.13211098,0.040426522,0.26217788,0.21272814,0.039280802
0.6752646,0.6828246,0.91181993,0.9797542,0.12265086
0.14047885,0.046383828,0.28535658,0.015329659,0.15128261
0.2431677,0.056263417,0.9530351,0.28968543,0.5582427
0.50914955,0.39468685,0.36526367,0.2977967,0.10663009
0.30268905,0.463251,0.4527629,0.4325092,0.251925
0.11406806,0.1867213,0.19010061,0.3087897,0.14650473
0.6415223,0.08587542,0.8405644,0.4450639,0.54752564
0.5007391,0.7511455,0.44139427,0.35414034,0.96973574
0.5967426,0.88800675,0.40404487,0.5830677,0.08675274
0.6895108,0.84176844,0.45742798,0.51128817,0.06265357
0.6669642,0.26498622,0.5775289,0.3274356,0.31552255
0.54606444,0.88657343,0.8649285,0.39227346,0.38908625
0.013905585,0.02225414,0.318314,0.08599287,0.51324683
0.3424178,0.39527917,0.6632786,0.3813898,0.23465642
0.09435916,0.061778426,0.8740554,0.12417817,0.86075276
0.27934867,0.16731298,0.19813028,0.29031458,0.31974888
0.51717085,0.26107177,0.61464405,0.2544917,0.25475797
0.36776203,0.7280102,0.6973161,0.51758665,0.052965403
0.88045967,0.0814845,0.62111145,0.12790331,0.8631611
0.47357643,0.6057453,0.5161479,0.19209465,0.32909983
0.4467981,0.54717296,0.75637525,0.36034483,0.08754
0.538941,0.17596087,0.36943582,0.4086056,0.34713566
0.06616691,0.038699895,0.58316696,0.07683602,0.51287377
0.6381817,0.17861378,0.45023477,0.4345556,0.82237774
0.55527085,0.8793936,0.39921772,0.40628028,0.44324452
0.5779049,0.62088704,0.5068131,0.48512378,0.31719115
0.23655829,0.4087819,0.7024892,0.392478,0.11117154
0.18181163,0.40432027,0.5447696,0.45962578,0.44206196
0.1617648,0.08482739,0.23727879,0.18942192,0.9528172
0.083917946,0.8539562,0.05120632,0.22519538,0.76845884
0.5986815,0.27474225,0.7467052,0.8177501,0.17899698
0.4027829,0.5525948,0.20306233,0.30831587,0.7386178
0.3248047,0.4795918,0.28511092,0.39196,0.5144189
0.19881248,0.15883872,0.2088249,0.3057373,0.32972348
0.579685,0.74528897,0.48934692,0.30099815,0.21470788
0.3853632,0.21922845,0.95007443,0.56167084,0.12151879
0.23560554,0.6152994,0.38511738,0.47450453,0.25233108
0.5061729,0.15759474,0.38992572,0.32538086,0.49360874
0.68876386,0.088819385,0.23622674,0.110799015,0.23051298
0.009683847,0.02580446,0.60154015,0.23791263,0.13335901
0.6577657,0.23032999,0.44403014,0.19271985,0.056102037
0.5329481,0.8896971,0.2614681,0.37287098,0.47506163
0.7691331,0.8322011,0.96652037,0.7801596,0.13915956
0.1978145,0.5647598,0.90969807,0.9890797,0.05318153
0.69362676,0.81319934,0.46011558,0.34081954,0.550906
0.8811919,0.7981808,0.0451563,0.12255457,0.16427964
0.1881352,0.7746196,0.16811493,0.4506662,0.22958109
0.2524101,0.2819686,0.2497367,0.17980209,0.12899897
0.81670856,0.83135134,0.64768267,0.23481789,0.5090971
0.8091941,0.8047452,0.7760298,0.7717991,0.08245671
0.62922525,0.67051244,0.62415904,0.27560836,0.2563945
0.03694293,0.015347004,0.62618244,0.27087373,0.18101287
0.51790863,0.2541864,0.39910847,0.4758874,0.6434555
0.4611097,0.45464906,0.3651591,0.42640024,0.21668774
0.30569232,0.4194581,0.32021028,0.24275532,0.76645327
0.24783725,0.25359154,0.18819141,0.21165061,0.104555845
0.82705927,0.80104566,0.8901054,0.4983465,0.30533063
0.10674372,0.17709884,0.039375424,0.09393665,0.3851351
0.9193384,0.00319013,0.8262921,0.45957237,0.15351221
0.743861,0.06303716,0.9208859,0.34261316,0.39224425
0.47615868,0.36562753,0.30606925,0.2952028,0.08437464
0.07362899,0.2088604,0.55300933,0.99674284,0.02839446
0.66749686,0.9165243,0.645805,0.3834515,0.61009705
0.5179126,0.6593565,0.4537792,0.4016153,0.13949573
0.4898252,0.18441045,0.41241854,0.30278742,0.44616938
0.9188556,0.3640595,0.23392302,0.5727376,0.51408297
0.5270315,0.49070778,0.5164761,0.30577648,0.07609239
0.1923956,0.016405731,0.29694515,0.9917139,0.04731977
0.77886206,0.7893258,0.7986033,0.50031596,0.37254608
0.5498522,0.21951869,0.40827066,0.27724904,0.5261085
0.39168596,0.51761055,0.31864324,0.38993013,0.24334127
0.73823917,0.48877132,0.64302236,0.5478509,0.5422114
0.40649948,0.2881564,0.15753752,0.3449558,0.11443329
0.4368312,0.82553643,0.1122185,0.44377217,0.57532734
0.94890165,0.27233782,0.8662324,0.30266494,0.5314156
0.32828647,0.7910363,0.17849967,0.36346322,0.35851252
0.74949616,0.3186736,0.651421,0.3766008,0.38848743
0.51058173,0.40354162,0.34271193,0.3828496,0.6191971
0.4043399,0.756336,0.68158835,0.5712664,0.06379679
0.28945652,0.27042907,0.38912648,0.10370901,0.4925817
0.65729964,0.8872067,0.54814446,0.50663495,0.66708565
0.09193981,0.24875575,0.5031685,0.99402946,0.01682645
0.25407115,0.15051991,0.1713632,0.3042769,0.31056312
0.92215526,0.057684153,0.8105217,0.20884988,0.88053685
0.40249106,0.9013415,0.22185498,0.5379103,0.6401662
0.974533,0.27408528,0.17251,0.57108253,0.4737638
0.3741512,0.8266621,0.16730002,0.3885492,0.37809563
0.7174558,0.88925207,0.7726772,0.88484776,0.14722386
0.45545208,0.19642627,0.30963945,0.20126134,0.74608606
0.52503586,0.59724575,0.25258452,0.30216652,0.08929083
0.8957306,0.3294636,0.39456213,0.69764024,0.4903884
0.10108736,0.059555113,0.36656684,0.17265064,0.96561956
0.22988683,0.06198761,0.94276273,0.43824166,0.41080397
0.7532332,0.90213454,0.8993974,0.5289045,0.5564073
0.07718703,0.5358502,0.83246535,0.22299951,0.62180537
0.103482455,0.55289716,0.24108094,0.098612934,0.36884683
0.06394026,0.4959982,0.8564886,0.21521693,0.6267317
0.74783814,0.60073763,0.8462908,0.5073577,0.26502594
0.14761877,0.0226973,0.20086089,0.9963248,0.12126672
0.5088614,0.49235243,0.56260544,0.36894524,0.20002124
0.7861136,0.9058323,0.9260994,0.8768928,0.07427618
0.39482746,0.7931153,0.18222511,0.3944646,0.38825068
0.75882185,0.24452692,0.7632279,0.26748055,0.30978018
0.9395226,0.07075393,0.8767408,0.12531897,0.61938787
0.8046922,0.4895666,0.7312262,0.57132965,0.5324227
0.7666869,0.7358347,0.28019428,0.46974963,0.84075
0.9028796,0.34057972,0.8644928,0.8782134,0.35368448
0.6991704,0.81565773,0.46459824,0.20677564,0.52526176
0.38494837,0.5104911,0.14580762,0.29946887,0.7675731
0.2141895,0.53253365,0.19256088,0.33916047,0.66964924
0.4608496,0.21753839,0.23315382,0.20580712,0.3579551
0.4216441,0.45656425,0.49353167,0.49003917,0.1660935
0.36327514,0.1793963,0.22123423,0.27947348,0.27588114
0.3602059,0.15955645,0.9244741,0.5308149,0.36028653
0.78422654,0.29035908,0.5872756,0.13765714,0.5130597
0.5193008,0.32399386,0.73116577,0.9950089,0.0063807964
0.7851317,0.92132175,0.44377923,0.3943739,0.5123192
0.37635475,0.6876197,0.5301545,0.89198947,0.042532057
0.030684173,0.12825781,0.48295724,0.9984362,0.035636514
0.9192481,0.10876709,0.08352575,0.63999,0.5416872
0.49342918,0.70178294,0.26380464,0.55199707,0.51611745
0.4530218,0.18889567,0.24943894,0.23541969,0.78426254
0.7645542,0.80574226,0.43498483,0.6149762,0.06453809
0.056265533,0.62830096,0.1648894,0.15514264,0.16647834
0.22292069,0.30973503,0.592841,0.53739077,0.34376693
0.38769287,0.5016203,0.3480982,0.38374138,0.18039033
0.11349863,0.41597837,0.79195666,0.25213838,0.5402934
0.56069154,0.32287425,0.36940444,0.38905674,0.63033926
0.4818096,0.3491016,0.3325389,0.23887238,0.80212724
0.2017594,0.68288815,0.26470858,0.18412745,0.24505329
0.7000896,0.298563,0.49394763,0.32159698,0.1365687
0.51821446,0.4160185,0.44164652,0.36288172,0.09904012
0.35622734,0.5513277,0.51671153,0.26495135,0.2384378
0.55556583,0.10530466,0.49445167,0.48465604,0.9038835
0.6704509,0.21877629,0.722239,0.7642509,0.4874628
0.5491772,0.64513904,0.2571228,0.9090218,0.02634734
0.34344178,0.81738865,0.29628187,0.4205769,0.65591955
0.6270862,0.80023277,0.38021055,0.41805315,0.4064049
0.7012423,0.3775233,0.6804961,0.7564912,0.68903637
0.78296554,0.8551932,0.7443428,0.3939488,0.47643358
0.55500686,0.39060482,0.5226473,0.9849564,0.022843033
0.80243313,0.72082645,0.51513344,0.90989363,0.024009377
0.47277662,0.14999288,0.38637346,0.24683172,0.35582268
0.66040605,0.7602141,0.54312885,0.5298313,0.34246165
0.5304185,0.10353756,0.8337476,0.19292343,0.75799716
0.131504,0.53765035,0.30359507,0.13622999,0.5261884
0.60024476,0.33009285,0.2593515,0.25990927,0.29783905
0.39626202,0.20242822,0.6898459,0.37852317,0.19869155
0.10425788,0.36067533,0.59076947,0.41035986,0.5037936
0.65498286,0.28549033,0.19286513,0.30664843,0.14531058
0.42415845,0.17688215,0.6716032,0.2510663,0.09971982
0.37578854,0.18790588,0.61435056,0.34495306,0.1987251
0.5167821,0.29356647,0.20794949,0.3139652,0.16402379
0.3830015,0.45154178,0.4775305,0.47314858,0.3289019
0.87872493,0.117783934,0.9576724,0.09820533,0.95199966
0.75906277,0.8737297,0.8947058,0.5005654,0.57487607
0.47007477,0.020090997,0.9657991,0.54716235,0.6408671
0.3493921,0.7543301,0.15664998,0.45270818,0.5870867
0.75885963,0.52616966,0.91959286,0.53314257,0.67893875
0.7190038,0.86217016,0.8750974,0.76360655,0.16254127
0.46149713,0.49163625,0.59734046,0.57661146,0.23906651
0.8608216,0.73779905,0.6734166,0.9089107,0.030169517
0.48812795,0.5570933,0.78725415,0.5451555,0.39443353
0.69505584,0.44889316,0.43014598,0.34778625,0.13192132
0.52671814,0.50369996,0.45279157,0.49523258,0.2374154
0.5927586,0.584416,0.47612056,0.27624702,0.25355712
0.5701341,0.6848022,0.52273774,0.6104108,0.18301442
0.71576965,0.23835516,0.7562282,0.7665369,0.46223563
0.858161,0.52064556,0.66820884,0.35138714,0.3149336
0.46766433,0.6425641,0.53888875,0.17536801,0.3229667
0.7673085,0.792264,0.58251774,0.38816336,0.56921726
0.53893137,0.30217165,0.552822,0.20789886,0.20490733
0.7447984,0.21550924,0.7353927,0.77156043,0.4587806
0.8401753,0.0063386858,0.60782236,0.15945366,0.062155545
0.13343865,0.7648938,0.14677292,0.44790524,0.15217775
0.065818906,0.5046638,0.72180784,0.18659925,0.56296986
0.9075406,0.73716104,0.31381744,0.080192596,0.09050277
0.9058914,0.16934314,0.91199434,0.020323038,0.94810855
0.48006856,0.5916652,0.26449722,0.9414036,0.057108343
0.5369658,0.74785334,0.906896,0.96185243,0.08210385
0.27557415,0.36506435,0.6328188,0.9967097,0.02911663
0.11208698,0.14367908,0.17553574,0.37563863,0.120236665
0.44566566,0.017115653,0.95230746,0.5179736,0.65966964
0.13519925,0.6999572,0.17833483,0.12055856,0.55649316
0.012533784,0.2574712,0.050643682,0.9983926,0.41059017
0.7636529,0.8325583,0.7594565,0.61742604,0.46964425
0.34729832,0.2427096,0.14418694,0.3962838,0.14602679
0.18685138,0.48307285,0.26545194,0.42347953,0.5074184
0.019446015,0.021580666,0.3349557,0.03399515,0.53971595
0.5922619,0.030581683,0.954618,0.45897046,0.5609667
0.48038146,0.4871212,0.6395689,0.4940606,0.5513298
0.052910388,0.014829069,0.62398684,0.25332355,0.12981793
0.7675364,0.43738925,0.47366333,0.2876721,0.19198269
0.67570984,0.63743776,0.6671946,0.24776834,0.3130691
0.66501534,0.66761863,0.5070103,0.6554386,0.18849796
0.503574,0.88133967,0.28620183,0.21102566,0.49589548
0.56707025,0.61859095,0.48191896,0.8562443,0.017087102
0.94048816,0.6535607,0.985314,0.16910607,0.87006545
0.629214,0.8120244,0.3096407,0.24228957,0.60444057
0.50162023,0.8542503,0.49872053,0.8237326,0.10745722
0.5103132,0.014178753,0.68630624,0.01878813,0.48789555
0.35065073,0.42690516,0.46738818,0.502058,0.3591714
0.81421286,0.49892178,0.95012534,0.6564597,0.3925711
0.3862958,0.81362474,0.46771523,0.7289964,0.07766998
0.93052566,0.08135876,0.10712582,0.6990473,0.59358466
0.12625858,0.52140886,0.08764398,0.20555255,0.5668496
0.4358147,0.6347966,0.22895426,0.65200824,0.67152184
0.065684915,0.0506337,0.18669158,0.1686778,0.89656293
0.32364714,0.17140493,0.19929492,0.25225756,0.30506772
0.5973837,0.690224,0.43701345,0.41844124,0.18147424
0.7490491,0.6853729,0.77442896,0.5102415,0.43820208
0.3582196,0.78250265,0.4096138,0.39167753,0.9794853
0.4971808,0.39994153,0.5481973,0.5414008,0.26245147
0.4485398,0.6916702,0.23169732,0.5317969,0.5190619
0.41798505,0.3009448,0.36777717,0.06835675,0.37251315
0.6942356,0.87521875,0.7541292,0.7222631,0.1538057
0.51250565,0.2838264,0.40049857,0.27676368,0.18465054
0.44581184,0.41578388,0.8166928,0.7140122,0.38871622
0.3024562,0.72384495,0.2395451,0.51607066,0.6458904
0.40963826,0.7733499,0.533883,0.4379311,0.36649093
0.5896081,0.5224773,0.48137778,0.31054842,0.20714286
0.37288338,0.90238786,0.691976,0.68312943,0.09284887
0.47532845,0.38435397,0.51204526,0.6072239,0.21664953
0.13888803,0.47364533,0.82610226,0.24769539,0.5311022
0.5210501,0.41973674,0.523754,0.9841785,0.02113226
0.30112398,0.93055844,0.17362776,0.20950186,0.7994731
0.78125423,0.51544243,0.8207909,0.62050986,0.23281291
0.62710536,0.76519024,0.6392056,0.7263985,0.07048607
0.6884842,0.73784935,0.53811705,0.54526496,0.026383251
0.44207436,0.7958431,0.30257028,0.35561442,0.7143814
0.29657978,0.15590215,0.743385,0.3335421,0.19147372
0.7503749,0.64175993,0.72163117,0.6294914,0.462373
0.2291129,0.84332126,0.043963432,0.2220667,0.8623191
0.674225,0.8719621,0.8554789,0.79123783,0.22180566
0.055615306,0.34849194,0.78272116,0.9958633,0.025344789
0.87620425,0.26336157,0.7350774,0.51415664,0.39876944
0.12896591,0.818792,0.28260088,0.08969721,0.6631148
0.07005727,0.6904067,0.14870805,0.17098731,0.51700515
0.37224692,0.4276968,0.36296564,0.2257551,0.7124839
0.19039655,0.2024399,0.45139182,0.9964137,0.023288518
0.7267684,0.021413416,0.60816944,0.008656561,0.45159963
0.85445184,0.83137125,0.63162327,0.5147123,0.56243634
0.5647793,0.9588484,0.09267196,0.63271725,0.32214457
0.58209693,0.7022873,0.45081836,0.4701246,0.2720285
0.29116282,0.16669965,0.6721006,0.8391758,0.4384785
0.039903015,0.042120278,0.77465177,0.050472856,0.9163396
0.8127458,0.16411111,0.7150675,0.260311,0.31860948
0.8745356,0.21862802,0.9266222,0.59724927,0.5791844
0.37898183,0.4924152,0.41615582,0.4282822,0.28633314
0.36265355,0.8891529,0.4921403,0.6931167,0.091288865
0.6637041,0.69415754,0.7000974,0.5449329,0.4247057
0.62922806,0.82648754,0.38975734,0.4515151,0.3601746
0.82971334,0.004945785,0.62164104,0.15961695,0.043066204
0.5770923,0.4275207,0.36814708,0.2295092,0.03104508
0.78889585,0.90079,0.8785706,0.54360443,0.5996208
0.040574282,0.7004446,0.15669236,0.14294511,0.097465724
0.44778422,0.3760365,0.4049223,0.3557381,0.56109667
0.30033514,0.056566536,0.95021963,0.31459495,0.5466465
0.551342,0.73369217,0.4892174,0.5881383,0.24512205
0.1887584,0.4674625,0.1357576,0.3491968,0.6808481
0.40226853,0.21585464,0.6457462,0.8645756,0.29162633
0.3869487,0.4922857,0.13047561,0.32891566,0.8248962
0.6027587,0.77311414,0.5550764,0.29410547,0.2881564
0.20368713,0.87119484,0.28144345,0.9681486,0.12511
0.8006877,0.07772869,0.8008126,0.07452127,0.5807263
0.196295,0.30799252,0.8136505,0.71998537,0.18687698
0.7885797,0.79202116,0.9348322,0.49919727,0.3663135
0.7255681,0.7771495,0.5351316,0.23426175,0.6144241
0.22959724,0.025004238,0.34096098,0.98684174,0.04098317
0.08757594,0.7355427,0.13912544,0.051579595,0.54608077
0.01569444,0.040248513,0.15417215,0.16805741,0.3571959
0.8338473,0.49591187,0.6891677,0.5266805,0.4664248
0.7487694,0.65696204,0.5555154,0.21320152,0.38599494
0.8745407,0.8104551,0.6003725,0.7997284,0.0643633
0.34166634,0.6744354,0.3333286,0.49543118,0.96545583
0.6239292,0.8601953,0.3297804,0.116328955,0.42374054
0.21960673,0.8402134,0.04779172,0.3652001,0.66408
0.110275775,0.04036051,0.3188706,0.9968904,0.07455343
0.49813068,0.2440516,0.6746632,0.623377,0.33404532
0.2051853,0.43030855,0.49698374,0.3735393,0.30529466
0.8166556,0.78324926,0.48995334,0.48320484,0.6523908
0.4751792,0.7293914,0.5118133,0.31264192,0.95304954
0.91435206,0.6039495,0.917716,0.6439321,0.22971702
0.5024218,0.22667325,0.38887757,0.34265682,0.47706246
0.14373484,0.16875872,0.1822876,0.32259798,0.17264515
0.50593686,0.4966057,0.78358245,0.3915378,0.6540805
0.8603809,0.7069184,0.7201445,0.59483385,0.5349772
0.6229425,0.045322508,0.1333367,0.119282365,0.31133062
0.9108994,0.070555985,0.123701274,0.65636396,0.545353
0.23879611,0.3180229,0.405829,0.42220342,0.20000699
0.58749306,0.564263,0.49283716,0.4666019,0.1400615
0.7122328,0.3890339,0.48295006,0.13044956,0.32648355
0.44013283,0.6905491,0.57224,0.8785908,0.015053958
0.5063281,0.55814266,0.37900218,0.9502177,0.027860194
0.7720709,0.82261705,0.7016016,0.35974553,0.5058672
0.661592,0.7601299,0.5747956,0.52494514,0.32839778
